text,file,cluster
"Pregunta
 Hola , mi nombre es . hacer una consulta . Yo compré el dieciséis de mayo por por el rumbo punto . Y quedaron de despacho el día veintitrés . No sé estoy viendo acá dentro . La en está ? Está igual que el mismo día , está en preparación . Entonces quiero saber realmente si va a venir hoy día , porque hoy día ya debería estar como en como despacho ya una cosa corta . Uno , siete , tres , ocho , cinco , cinco , dos , dos Jota Eme , Jota Eme , , , Muchas gracias . Ya , en realidad , , . Pues Garrido . Muchas gracias . , . , Por favor , dígame cinco , seis , nueve , cuatro , cero , nueve , cinco , seis , nueve . Muchas gracias , pero hoy día , no ? Oye , muy amable . Muchas gracias . Hasta luego .  
",34808-14-07-18.csv,envios
"Pregunta
 muy buenas tardes . le habla José , con quién tengo el gusto de conversar . Hola , Buenas tardes , José . Mira , hablas con Mariela Romero . Se quería hacer una consulta . Lo que pasa que tenía un pedido que me llegaba hoy y hasta la hora todavía no tengo novedades . Y en el portal me aparece que no existe . Entonces quería ver si realmente va a llegar hoy o no . Vamos a verificar . señora indíqueme , por favor . El número de su pedido es el corta . Uno seis uno nueve . Correcto . Dos , nueve , uno . Muy bien , voy a verificar . . , lo siguiente en este caso , su pedido tiene fecha de entrega de once de la mañana a ocho de la noche . Todavía está dentro del rango de espera de entrega . Perdón ? , . Lo que pasa es que quiero validarlo porque yo vivo en un sector que , es un balneario , que rural . Entonces , generalmente , cuando vienen , siempre vienen antes de las dos de la tarde . Nunca vienen en la noche porque . Entonces por eso quería validar si me iba a llegar no , en proceso que me llegue . Bueno , el pedido está ingresado para ser entregado el día de hoy . Déjeme seguir verificando . verificando el caso . Ya voy a dar . Ya lo voy a completar . La información lo va a ver ahora Sí , estoy verificando . en . , la del sistema , como le indiqué , está agendado para hoy . , Si no le ha llegado en una hora , digamos más antes por el tema La Contingencia . Están presentando un poco de . Bien . De igual manera le que los pedidos entregan hasta las nueve . Ahora , hasta ahora su pedido le llega . Le que por favor nos llame al que las , le llegue su pedido para nosotros verificar ya . . . . Gracias por llamar . punto . Se le que con usted . Que tenga muy buenas tardes .  
",34796-18-05-05.csv,ayuda
"Pregunta
 Buenas noche . Todas las con con . Me . la tarde con ustedes porque yo hice un pedido el día sábado . Que lo deje para el día de hoy . Que me llegara el día de hoy . Se supone que me llegaba nueve de la mañana a tres de la tarde . Cosas que no . No me nada hoy día y me dijeron que si no me el pedido que comunicar con usted a las nueve . Ya . Dame un momento . Ya . Sí . Dieciséis cincuenta y nueve . Ochenta y tres . Sesenta y cinco . Sí , Jota Eme Ce Hache . Sí , guión cero Hola . Buenas . El miércoles ? Sí , ya . En qué horario Ya . Bueno , será No será por para el miércoles , eh ? pasa , no . No me llega el pedido Ya , pero asegura ahora que va a llegar o no , Porque si no lo cancelo porque se me diciendo que a lo mejor no va a . Lo mismo que me dijeron que me dijeron no voy a estar así toda la semana . ya . , Bueno , esperaré para el miércoles ,  
",34755-21-37-10.csv,envios
"Pregunta
 Buenas tardes . Mi nombre es contado . . . Mira , estoy llamando porque sí , Si es una compra que debía entre las tres y las seis de la tarde y todavía no llega . Doce , cinco , nueve cero siete cuatro , ocho , dos , Gracias . , . Tengo otra pregunta . cuando hice la compra , me salía un . Ciento noventa y cinco mil y algo Todavía parece como cobrado en la tarjeta de crédito . Pero ahora acaba de un mail que dice que la compra salió por un poco menos ciento setenta y siete . Qué con esa diferencia ? Okay , muchas gracias . Hasta luego . ?  
",34782-19-21-46.csv,compra
"Pregunta
 lo escucho . Muy . . mi . Estaba consultando . servicio de entrega de mercadería , domicilio ? Un servicio especial otorgan pagando servicio ? Obviamente . seguimiento para poderlo , verdad ? ? Perdón ? , Ya no . Yo Miguel . No si por este efecto digamos . servicio de yo me llamo yo que yo siempre compro Yo soy cliente local que a mi domicilio , pero la contingencia y la página , actual no se ve impedido . comprar entonces yo pensé dije a lo mejor puedo caería el servicio que ustedes otorgan Mi nombre es Daniel González Corrales . Daniel González . Tengo tarjeta SurSur . punto me internet . . Así puedo con esto punto guay . Regístrate . Yo primera vez que hago esto estoy de cero a la opción . . Ya sigue Dirección Ya . correo , confirmación con correo . Confirmación por un código con código . que . Nuevo . La clave . . Hay que generar la nueva general clave . No te pueden dar clase nueva . O sea , yo la creo ya . Y sigamos agregar justamente punto , lo que lo lo que comprar ya ya dice que sigue Claro , pero yo pago la persona que me quería o lo online no veo nada . Entonces Excelente opción . Excelente opción . Estoy un poco porque como le reitero , es preocupante . No puedes salir a la calle son ? está complicado . Son de contacto ? . Puedo soportar mañana y el martes , pero estoy previendo , digamos , accionar en cuanto sea posible . , cuando oportunidad . , destruiría el y la compra , una semana que yo tengo los productos , mi casa . Vamos a de inmediato porque bueno , si es que se mudó semana que me con la mercadería . Bueno , , que digamos ? Por supuesto . Hay de día de retraso de entrega . Cuesta . Yo menos mal que usted lo dijo . sea , hay que adaptarse acogerse a ellos . comienzo para a ver si hay esperanza de . Quería que indique por ahí . Muy amable . Entonces voy a proceder a la después hacer todo el procedimiento . una última pregunta . Vamos , importa , pero punto servicio de tipo , , quería , se paga , pero el servicio de la de de quería tiene poder ? Yo ya no . No se puede distancia . , cobrando por el servicio , no dependiendo . que haya que las cosas , no sé cómo lo hacen para para pagarlo decir para cuatro mil nueve noventa y pago los productos que yo . Efectivamente , bueno por la . Imagino que demorando , . , no es en serio . Rápido muchas personas como yo . Vecinos que , digamos , acogiendo estas instancias me quedaría esa manera por por , por problema o que se ? más que nada . bueno , bueno , cuando se trata de alimentarse uno a veces . Toma , . Entonces hay que hay que ir a buscar , digamos , todo hay que comer porque , así que bueno , hay que hay que recurrir . . Agradezco tremenda la información tema muy útil , . Lo voy a llamar , si es que algo me , me dijo que son más . que yo muchacho , ellos ellos , pero son como pez en el agua , más más , más . puede complicar le agradezco . Pues bueno .  
",34805-15-35-33.csv,envios
"Pregunta
 No , no , no , vas a hacer mañana pero mañana ya me lo correcto saber te ya . Muchas gracias . Claro .  
",34714-15-12-06.csv,envios
"Pregunta
 Buenas tardes . Habla Francisco Pizarro , pero de Doce , siete . Tres , seis , dos , nueve . quería corroborar la entrega en el pedido . a partir de las siete de la tarde . . Gracias . ? Sí , escucho . , , Pero está . Entonces , ya Porque no . La verdad que no tengo nada en la casa . Entonces no su cuento con ? Claro , a partir de . Entonces no me . que puede que puede dejar ahí , que yo por teléfono y me confirmaron que a partir de las diecinueve y el pedido . ya . Es decir , hoy día , a partir de las diecinueve me . Sí , ya . , no ,  
",34803-16-34-30.csv,envios
"Pregunta
 Aló ? Buenas tardes con García . Mire , lo que pasa es que yo hice un pedido el ocho de mayo . es ? Lo tienen que entregar hoy y lo la página y me sale que fue ingresado , pero no me sale movimiento . Entonces , no , no sé en espera , porque en teoría debería haber venido en este horario más , menos . Pero no , no sale nada más ingresado . Entiendo . Entonces no sé estarían con atraso . Para buscarlo . ? . Ciento setenta . cinco , siete , nueve , ce hache . sea , Dios cero uno . Claro , lo lo habíamos programado para hoy , día trece , el horario entre once y tres , menos que que salía como programado el horario pero no me movimiento . Nada de nada . Pues no sé algún problema . Ya te . lo tiene nueve , tres , nueve , Claro , es lo que sale ahí . Pero en caso , , quiero saber si va a llegar o igual , si es que no hay movimiento en la . Perfecto . Tendría que llegar hoy . Ya . Listo . Ya Hasta luego .  
",34757-13-15-58.csv,envios
"Pregunta
 Hola . Buenos días , . Hablas con Daniela Cuevas ? Mira , , estoy llamando porque estaba haciendo unos pedidos por de la aplicación de Yumbo . Ya y sabes no sé vas . Oye , se me hizo como dos veces el pedido y quería la posibilidad de cancelar uno . Ya te lo voy a alquilar . Es el ya diecisiete , veintiuno . Ochenta y dos cero cero . Dice Jota Eme ce . cero uno . Gracias . diecinueve , cuatro cuatro cincuenta . que pasaste Igual . Gracias . Chao , chao .  
",34774-09-25-49.csv,envios
"Pregunta
 Hola . Buenas tardes . Hablas con Daniela ? Tercer . Mira , estoy tratando de hacer una compra . Anote mi tarjeta . quería hacer con la tarjeta . Llegué al tema del pago . Me la la clave a los de con la que siempre anoto . voy físicamente al supermercado , me salió que no era la correcta . No puedo hacer la compra . Y bueno , ahora dije Ya ? a seguir insistiendo , no si la voy a bloquear y quiero pagar con tarjeta de débito . Y no me la alternativa de tarjeta de tampoco . que usted tiene ? Exacto . dice que es en varias . La que tuve que usar ahora para registrarme . , No es eso . No tengo idea bien , pero no entiendo ? ? ? claves ? de de De se trata ? No sé te gusta . En qué momento ? Por ejemplo , que en realidad el mes pasado nomás por primera vez cuando uno cuando uno quiere pagar la cuenta , por ejemplo , Gracias . No me nada .  
",34804-18-53-18.csv,compra
"Pregunta
 necesito saber . Si yo compro en el de los Andes , ? el Muy amable . .  
",34803-13-27-08.csv,envios
"Pregunta
 de todas las . Javier El lo agradezco . Hasta luego .  
",34804-13-09-02.csv,envios
"Pregunta
 , muchas gracias . doña Rosa . , que yo allí dice una compra compra por en el en online y me me cobraron lo que yo . Cuarenta y siete mil , incluido el el envío , pero resulta que ahora me salieron . Me salió otro cargo en la tarjeta de de cuarenta y dos mil . O sea , lo mismo , pero sin el envío . le le puedo decir . El número de despacho y ya dice corta . Diecisiete , treinta , dieciséis , cuarenta y siete . Tengo Después una letra . ce , raya cero uno . Claro . Uno fue la primera vez cuando hice el pedido . Me hicieron cargo que la misma cantidad de plata . Pero si le si le encargo del envío Ya entonces , el siete días más se supone que ya no en mi cuenta . Correcto . Ya . Muchas gracias .  
",34792-11-34-13.csv,compra
"Pregunta
 muy buenas tardes . Bienvenida un . Entonces , , se comunica con María , ? Con quién tengo el gusto ? Hola , . hacer un pedido por internet por la aplicación . Me lo vine a dejar entre cinco y diez minutos , pero me faltan cosas . no sé si el joven se . Estoy llamándolo el número que te mandan para comunicarte . Pero , le gustan , . Y no sé si es que no incluyeron o no . Me las bien , pero la le aparece a usted en la boleta . en la boleta y no me . Comprendo . Me puede indicar , por favor su número de pedido ? El diecisiete cuarenta y cinco diecisiete , cuarenta y cinco . Cincuenta y seis . Cincuenta y cuatro . Cincuenta y seis , cincuenta y cuatro . Perfecto . , niña , por favor , para poder verificarlo . Muchas gracias por su tiempo . espera disculpe la demora . Me podría indicar los productos que no le llegaron ? Por favor . Un pack , . Un alimento para gato ? Facial y el alimento para . Bien , Y voy a hacer en este momento ? Es ingresar un reclamo por cobrar un enviado para que hacer estos productos enviado lo pronto posible . Bien , Me permite solamente línea , por favor . Y muchas gracias por su tiempo . En espera y disculpe la demora . Le comento que ya su reclamo fue ingresado solicitando el envío de estos productos a su domicilio . De el número de reclamo ? , por favor . Dos minutos . ya dime el número de su . Sería cuarenta ya . Cuarenta y cinco . Setenta y ocho . Perfecto . Bien , entonces ya se comunicando usted para indicarle será enviado estos productos . Ya consulta . Te puedo otra pregunta ? Quisiera saber si yo puedo estos puntos a a otra cuenta . Yo soy O sea , no tengo cuenta en el en el . Y cada vez que estoy haciendo comprar por por las aplicaciones , cargando los puntos . Pero quiero saber si lo puedo asociar . Bien , lo que puedo es como tengo conocimiento con con respecto a los puntos , ya que nosotros somos juntos . no te puedo indicarle el número de teléfono para que se puedan comunicar con . directamente de los puntos . No , no te preocupes . , solución otro día . Hasta luego . Gracias . Gracias por llamar ahí un poco . Entonces le que tenga muy buena tarde . Hasta luego .  
",34783-15-55-49.csv,ayuda
